timestamp,event_type,token_id,reset_time_utc8
2026-06-06 10:54:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 18:54:16
2026-06-06 10:54:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 18:54:34
2026-06-06 15:17:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 23:17:18
2026-06-06 15:17:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-06 23:17:35
2026-06-07 00:05:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 08:05:03
2026-06-07 00:05:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 08:05:21
2026-06-07 07:55:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 15:55:36
2026-06-07 07:55:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 15:55:54
2026-06-07 11:09:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 19:09:58
2026-06-07 11:10:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 19:10:16
2026-06-07 15:24:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 23:24:54
2026-06-07 15:25:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-07 23:25:13
2026-06-08 00:10:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-08 08:10:35
2026-06-08 00:10:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-08 08:10:52
2026-06-08 08:55:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-08 16:55:24
2026-06-08 08:55:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-08 16:55:41
2026-06-08 13:08:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-08 21:08:19
2026-06-08 13:08:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-08 21:08:37
2026-06-08 17:23:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 01:23:24
2026-06-08 17:23:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 01:23:41
2026-06-09 00:07:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 08:07:11
2026-06-09 00:07:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 08:07:30
2026-06-09 07:51:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 15:51:04
2026-06-09 07:51:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 15:51:21
2026-06-09 12:05:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 20:05:42
2026-06-09 12:06:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-09 20:06:00
2026-06-09 16:31:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 00:31:32
2026-06-09 16:31:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 00:31:49
2026-06-10 00:16:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 08:16:19
2026-06-10 00:16:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 08:16:38
2026-06-10 08:09:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 16:09:11
2026-06-10 08:09:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 16:09:29
2026-06-10 12:21:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 20:21:55
2026-06-10 12:22:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-10 20:22:12
2026-06-10 17:20:39,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 01:20:39
2026-06-10 17:20:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 01:20:58
2026-06-11 00:17:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 08:17:09
2026-06-11 00:17:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 08:17:27
2026-06-11 08:47:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 16:47:09
2026-06-11 08:47:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 16:47:26
2026-06-11 12:47:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 20:47:21
2026-06-11 12:47:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-11 20:47:40
2026-06-11 17:36:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 01:36:27
2026-06-11 17:36:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 01:36:44
2026-06-12 00:19:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 08:19:36
2026-06-12 00:19:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 08:19:53
2026-06-12 08:26:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 16:26:23
2026-06-12 08:26:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 16:26:41
2026-06-12 12:20:17,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 20:20:17
2026-06-12 12:20:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-12 20:20:34
2026-06-12 16:44:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 00:44:41
2026-06-12 16:44:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 00:44:58
2026-06-13 00:20:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 08:20:48
2026-06-13 00:21:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 08:21:05
2026-06-13 07:50:01,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 15:50:01
2026-06-13 07:50:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 15:50:18
2026-06-13 11:15:17,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 19:15:17
2026-06-13 11:15:34,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 19:15:34
2026-06-13 15:42:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 23:42:44
2026-06-13 15:43:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-13 23:43:02
2026-06-14 00:08:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 08:08:29
2026-06-14 00:08:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 08:08:47
2026-06-14 08:16:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 16:16:08
2026-06-14 08:16:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 16:16:26
2026-06-14 11:31:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 19:31:36
2026-06-14 11:31:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 19:31:53
2026-06-14 15:48:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 23:48:50
2026-06-14 15:49:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-14 23:49:07
2026-06-15 00:11:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-15 08:11:59
2026-06-15 00:12:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-15 08:12:16
2026-06-15 10:24:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-15 18:24:48
2026-06-15 10:25:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-15 18:25:05
2026-06-15 18:27:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-16 02:27:24
2026-06-15 18:27:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-16 02:27:43
2026-06-16 01:41:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-16 09:41:12
2026-06-16 01:41:28,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-16 09:41:28
2026-06-16 09:27:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-16 17:27:26
2026-06-16 09:27:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-16 17:27:44
2026-06-16 18:27:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-17 02:27:03
2026-06-16 18:27:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-17 02:27:20
2026-06-17 00:17:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-17 08:17:55
2026-06-17 00:18:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-17 08:18:12
2026-06-17 09:03:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-17 17:03:00
2026-06-17 09:03:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-17 17:03:19
2026-06-17 16:55:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 00:55:04
2026-06-17 16:55:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 00:55:21
2026-06-18 00:16:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 08:16:44
2026-06-18 00:17:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 08:17:02
2026-06-18 08:47:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 16:47:27
2026-06-18 08:47:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 16:47:46
2026-06-18 12:27:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 20:27:27
2026-06-18 12:27:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-18 20:27:46
2026-06-18 16:56:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-19 00:56:56
2026-06-18 16:57:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-19 00:57:13
2026-06-19 01:43:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-19 09:43:11
2026-06-19 01:43:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-19 09:43:30
2026-06-19 09:05:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-19 17:05:33
2026-06-19 09:05:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-19 17:05:50
2026-06-19 16:31:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 00:31:56
2026-06-19 16:32:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 00:32:15
2026-06-20 00:09:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 08:09:35
2026-06-20 00:09:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 08:09:52
2026-06-20 07:51:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 15:51:30
2026-06-20 07:51:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 15:51:47
2026-06-20 11:19:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 19:19:54
2026-06-20 11:20:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 19:20:11
2026-06-20 15:45:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 23:45:35
2026-06-20 15:45:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-20 23:45:53
2026-06-21 00:08:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 08:08:24
2026-06-21 00:08:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 08:08:42
2026-06-21 08:35:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 16:35:46
2026-06-21 08:36:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 16:36:03
2026-06-21 11:46:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 19:46:25
2026-06-21 11:46:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 19:46:43
2026-06-21 15:52:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 23:52:49
2026-06-21 15:53:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-21 23:53:07
2026-06-22 00:13:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-22 08:13:00
2026-06-22 00:13:17,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-22 08:13:17
2026-06-22 09:48:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-22 17:48:30
2026-06-22 09:48:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-22 17:48:48
2026-06-22 18:12:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 02:12:11
2026-06-22 18:12:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 02:12:30
2026-06-23 00:07:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 08:07:35
2026-06-23 00:07:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 08:07:52
2026-06-23 07:50:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 15:50:45
2026-06-23 07:51:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 15:51:05
2026-06-23 12:08:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 20:08:30
2026-06-23 12:08:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-23 20:08:47
2026-06-23 16:27:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 00:27:02
2026-06-23 16:27:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 00:27:19
2026-06-23 23:59:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 07:59:13
2026-06-23 23:59:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 07:59:31
2026-06-24 07:41:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 15:41:55
2026-06-24 07:42:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 15:42:12
2026-06-24 11:45:57,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 19:45:57
2026-06-24 11:46:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-24 19:46:15
2026-06-24 16:22:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 00:22:41
2026-06-24 16:22:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 00:22:58
2026-06-25 00:14:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 08:14:20
2026-06-25 00:14:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 08:14:37
2026-06-25 07:44:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 15:44:03
2026-06-25 07:44:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 15:44:20
2026-06-25 11:40:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 19:40:24
2026-06-25 11:40:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-25 19:40:42
2026-06-25 16:26:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 00:26:09
2026-06-25 16:26:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 00:26:27
2026-06-26 00:10:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 08:10:52
2026-06-26 00:11:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 08:11:11
2026-06-26 07:55:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 15:55:23
2026-06-26 07:55:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 15:55:42
2026-06-26 11:44:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 19:44:52
2026-06-26 11:45:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-26 19:45:11
2026-06-26 16:18:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 00:18:30
2026-06-26 16:18:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 00:18:49
2026-06-27 00:09:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 08:09:29
2026-06-27 00:09:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 08:09:47
2026-06-27 06:53:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 14:53:07
2026-06-27 06:53:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 14:53:25
2026-06-27 10:58:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 18:58:14
2026-06-27 10:58:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 18:58:33
2026-06-27 15:16:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 23:16:21
2026-06-27 15:16:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-27 23:16:40
2026-06-28 00:04:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-28 08:04:06
2026-06-28 00:04:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-28 08:04:24
2026-06-28 07:52:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-28 15:52:19
2026-06-28 07:52:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-28 15:52:38
2026-06-28 11:08:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-28 19:08:32
2026-06-28 11:08:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-28 19:08:52
